numero_college,nom_etablissement,note_a_l_ecrit_g,va_de_la_note_g,pourcentage_hors_segpa_hors_ulis,pourcenetage_allemand_lv1,pourcentage_filles,ips,ecart_type_de_l_ips,ep_2022_2023,region_academique
0880151L,Collège Vautrin Lud,10.4,-0.7,87.248322147651006711000,0.000000000000000000000,39.597315436241610738000,89.2,35.7,REP,GRAND-EST
0881101U,Collège André Malraux,11.5,1.5,100.000000000000000000000,0.000000000000000000000,61.111111111111111111000,83.3,27.1,REP,GRAND-EST
0080068F,Collège Rouget-de-Lisle,10.7,0.9,96.153846153846153846000,0.000000000000000000000,48.076923076923076923000,80.6,27.2,REP,GRAND-EST
0080036W,Collège Jean Rogissart,10.6,-0.7,87.096774193548387097000,0.000000000000000000000,51.612903225806451613000,84.1,28.2,REP,GRAND-EST
0080839U,Collège Pasteur,9.7,0.6,80.722891566265060241000,25.301204819277108434000,48.192771084337349398000,78.8,25.9,REP,GRAND-EST
0100787B,Collège Paul Langevin,8.6,-0.4,98.684210526315789474000,13.815789473684210526000,40.789473684210526316000,85.0,28.3,REP,GRAND-EST
0100905E,Collège le Noyer Marchand,8.4,-1.8,88.321167883211678832000,10.948905109489051095000,48.175182481751824818000,86.0,27.8,REP,GRAND-EST
0672194W,Collège Nelson Mandela,12.6,1.0,88.622754491017964072000,33.532934131736526946000,40.718562874251497006000,102.2,37.1,HORS EP,GRAND-EST
0671508A,Collège Jacques Twinger,9.8,1.2,100.000000000000000000000,40.559440559440559441000,47.552447552447552448000,77.7,26.8,REP,GRAND-EST
0680105V,Collège Kennedy,9.2,0.5,98.601398601398601399000,55.244755244755244755000,54.545454545454545455000,73.1,21.7,REP+,GRAND-EST
0681961M,Collège Bel Air,9.3,-0.1,93.162393162393162393000,11.111111111111111111000,45.299145299145299145000,85.0,32.5,REP,GRAND-EST
9710406P,Collège Germain Saint-Ruf,8.6,-1.0,82.142857142857142857000,0.000000000000000000000,50.892857142857142857000,82.5,26.1,REP,GUADELOUPE
9710826W,Collège Saint-John-Perse,8.7,-1.8,98.051948051948051948000,0.000000000000000000000,45.454545454545454545000,94.8,34.4,HORS EP,GUADELOUPE
9710938T,Collège Aurélie Lambourde,8.1,-1.4,100.000000000000000000000,0.000000000000000000000,48.648648648648648649000,87.6,25.2,REP,GUADELOUPE
9710073C,Collège Sadi Carnot,7.8,-1.2,96.739130434782608696000,0.000000000000000000000,50.000000000000000000000,89.6,31.7,REP,GUADELOUPE
9710023Y,Collège Bébel,8.1,-1.7,85.611510791366906475000,0.000000000000000000000,48.201438848920863309000,89.7,31.7,HORS EP,GUADELOUPE
9711181G,Collège Bois Rada,8.7,-1.4,100.000000000000000000000,0.000000000000000000000,44.660194174757281553000,93.9,31.7,REP,GUADELOUPE
9730020J,Collège Auxence Contout,7.4,NULL,87.307692307692307692000,0.000000000000000000000,49.230769230769230769000,74.5,23.7,REP+,GUYANE
9730083C,Collège Gérard Holder,8.9,NULL,89.375000000000000000000,0.000000000000000000000,47.187500000000000000000,95.9,33.1,REP+,GUYANE
9730247F,Collège Justin Catayée (Cayenne V),7.7,NULL,95.089285714285714286000,0.000000000000000000000,51.339285714285714286000,68.9,20.0,REP+,GUYANE
9730380A,Collège Achmat Kartadinama (Grand-Santi),3.5,NULL,89.473684210526315789000,0.000000000000000000000,50.375939849624060150000,71.6,16.7,REP+,GUYANE
9730483M,Collège Joseph Ho Ten You,8.4,NULL,94.166666666666666667000,0.000000000000000000000,53.333333333333333333000,84.3,30.8,REP+,GUYANE
9730206L,Collège Just Hyasine,7.5,NULL,96.078431372549019608000,0.000000000000000000000,47.549019607843137255000,82.0,30.0,REP+,GUYANE
9730373T,Collège Paule Berthelot,5.4,NULL,96.551724137931034483000,0.000000000000000000000,44.827586206896551724000,68.5,21.0,REP+,GUYANE
9730307W,Collège Concorde-Maurice Dumesnil,6.8,NULL,87.072243346007604563000,0.000000000000000000000,51.330798479087452471000,78.1,22.3,REP+,GUYANE
9730173A,Collège Chlore Constant,4.8,NULL,95.108695652173913043000,0.000000000000000000000,53.804347826086956522000,69.5,23.7,REP+,GUYANE
9730110G,Collège Eugénie Tell-Eboué (Saint-Laurent I),6.5,NULL,90.551181102362204724000,0.000000000000000000000,49.212598425196850394000,84.1,30.6,REP+,GUYANE
9730348R,Collège Leodate Volmar,4.1,NULL,92.523364485981308411000,0.000000000000000000000,46.728971962616822430000,64.1,14.8,REP+,GUYANE
0020075W,Collège Georges Cobast,10.3,0.5,77.966101694915254237000,11.864406779661016949000,49.152542372881355932000,80.5,28.9,REP,HAUTS-DE-FRANCE
0020056A,Collège Marthe Lefèvre,9.7,1.2,72.368421052631578947000,0.000000000000000000000,39.473684210526315789000,73.4,20.8,REP,HAUTS-DE-FRANCE
0020067M,Collège Condorcet,11.4,0.6,78.899082568807339450000,0.000000000000000000000,45.871559633027522936000,88.8,30.0,REP,HAUTS-DE-FRANCE
0800019L,Collège César Franck,10.2,1.6,85.365853658536585366000,0.000000000000000000000,55.284552845528455285000,68.0,16.7,REP+,HAUTS-DE-FRANCE
0801487G,Collège Alfred Manessier,10.7,0.8,100.000000000000000000000,0.000000000000000000000,43.661971830985915493000,86.0,27.0,REP,HAUTS-DE-FRANCE
0800036E,Collège Victor Hugo,10.3,0.4,81.600000000000000000000,16.800000000000000000000,59.200000000000000000000,82.0,27.2,REP,HAUTS-DE-FRANCE
0594301E,Collège Paul Eluard,9.5,0.8,89.473684210526315789000,13.157894736842105263000,43.859649122807017544000,75.6,24.4,REP+,HAUTS-DE-FRANCE
0593488W,Collège Lamartine,11.0,0.6,87.500000000000000000000,0.000000000000000000000,49.264705882352941176000,88.8,32.8,REP,HAUTS-DE-FRANCE
0595175E,Collège Fénelon,10.1,-0.8,95.200000000000000000000,0.000000000000000000000,48.000000000000000000000,100.0,33.4,HORS EP,HAUTS-DE-FRANCE
0594295Y,Collège du Westhoek,9.9,-0.5,96.969696969696969697000,0.000000000000000000000,51.515151515151515152000,81.6,28.9,REP,HAUTS-DE-FRANCE
0590068D,Collège Jules Ferry,10.6,0.2,97.530864197530864198000,11.728395061728395062000,48.148148148148148148000,87.1,31.6,HORS EP,HAUTS-DE-FRANCE
0593252P,Collège Léo Lagrange,9.9,0.1,80.392156862745098039000,13.725490196078431373000,47.058823529411764706000,82.3,29.0,REP,HAUTS-DE-FRANCE
0595782P,Collège du Moulin,8.2,-0.2,95.294117647058823529000,10.588235294117647059000,54.117647058823529412000,74.2,23.5,REP+,HAUTS-DE-FRANCE
0590131X,Collège Jean Jaurès,10.3,0.6,99.090909090909090909000,0.000000000000000000000,46.363636363636363636000,74.4,26.8,REP,HAUTS-DE-FRANCE
0594288R,Collège Louise Michel,8.6,1.6,100.000000000000000000000,0.000000000000000000000,46.728971962616822430000,67.9,16.8,REP+,HAUTS-DE-FRANCE
0597004T,Collège Miriam Makeba,9.2,-0.1,100.000000000000000000000,0.000000000000000000000,56.692913385826771654000,77.9,26.6,REP+,HAUTS-DE-FRANCE
0593660H,Collège René Descartes,8.8,-0.3,100.000000000000000000000,0.000000000000000000000,56.666666666666666667000,76.6,23.5,REP+,HAUTS-DE-FRANCE
0593483R,Collège Robert Desnos,9.9,-0.3,98.290598290598290598000,0.000000000000000000000,51.282051282051282051000,86.3,29.2,REP,HAUTS-DE-FRANCE
0594362W,Collège Vauban,8.0,-0.1,93.430656934306569343000,0.000000000000000000000,54.014598540145985401000,63.6,19.5,REP+,HAUTS-DE-FRANCE
0593178J,Collège François Rabelais,9.3,0.1,91.406250000000000000000,15.625000000000000000000,53.125000000000000000000,85.8,31.7,REP+,HAUTS-DE-FRANCE
0594408W,Collège Germinal,7.7,-0.7,80.000000000000000000000,0.000000000000000000000,50.526315789473684211000,73.3,20.7,REP+,HAUTS-DE-FRANCE
0593667R,Collège Rosa Parks,6.2,-1.3,86.842105263157894737000,0.000000000000000000000,51.973684210526315789000,62.2,17.1,REP+,HAUTS-DE-FRANCE
0594634S,Collège Théodore Monod,9.2,-0.3,84.112149532710280374000,0.000000000000000000000,46.728971962616822430000,72.9,25.1,REP+,HAUTS-DE-FRANCE
0593185S,Collège Anatole France,9.4,-0.2,90.683229813664596273000,0.000000000000000000000,49.068322981366459627000,76.2,24.4,REP,HAUTS-DE-FRANCE
0592714E,Collège Pierre Mendès France,7.9,-1.1,83.673469387755102041000,0.000000000000000000000,41.836734693877551020000,69.0,22.8,REP+,HAUTS-DE-FRANCE
0593242D,Collège Gustave Nadaud,9.2,-0.1,85.365853658536585366000,0.000000000000000000000,54.471544715447154472000,78.3,20.3,REP,HAUTS-DE-FRANCE
0622094P,Collège Jean Jaurès,11.9,0.9,86.577181208053691275000,0.000000000000000000000,46.308724832214765101000,88.1,29.4,REP,HAUTS-DE-FRANCE
0620198D,Collège Albert Camus,8.8,-0.3,100.000000000000000000000,0.000000000000000000000,46.153846153846153846000,76.6,25.4,REP,HAUTS-DE-FRANCE
0620079Z,Collège Henri Wallon,9.4,-0.5,97.321428571428571429000,0.000000000000000000000,48.214285714285714286000,79.1,25.1,REP,HAUTS-DE-FRANCE
0622261W,Collège Pierre Cuallacci,11.0,1.4,89.247311827956989247000,0.000000000000000000000,50.537634408602150538000,80.7,25.7,REP,HAUTS-DE-FRANCE
0622791X,Collège Victor Hugo,8.8,0.2,83.969465648854961832000,0.000000000000000000000,51.145038167938931298000,77.1,25.0,REP,HAUTS-DE-FRANCE
0622418S,Collège Jean Zay,10.0,0.3,91.500000000000000000000,0.000000000000000000000,53.500000000000000000000,77.4,28.0,REP+,HAUTS-DE-FRANCE
0620219B,Collège Danielle Darras Riaumont,8.9,0.0,83.168316831683168317000,0.000000000000000000000,48.514851485148514851000,76.8,23.9,REP,HAUTS-DE-FRANCE
0622087G,Collège Blaise Pascal,9.7,0.4,100.000000000000000000000,0.000000000000000000000,48.648648648648648649000,78.8,24.3,REP,HAUTS-DE-FRANCE
0622262X,Collège Henri Wallon,11.3,0.9,88.000000000000000000000,0.000000000000000000000,55.333333333333333333000,82.4,27.7,REP,HAUTS-DE-FRANCE
0622423X,Collège Youri Gagarine,10.5,1.1,100.000000000000000000000,0.000000000000000000000,50.588235294117647059000,76.1,23.6,REP,HAUTS-DE-FRANCE
0620154F,Collège Albert Camus,10.5,0.0,100.000000000000000000000,0.000000000000000000000,52.469135802469135802000,87.9,28.9,HORS EP,HAUTS-DE-FRANCE
0620158K,Collège Paul Langevin,10.9,0.7,100.000000000000000000000,7.518796992481203008000,48.120300751879699248000,82.8,27.1,REP,HAUTS-DE-FRANCE
0623014P,Collège Paul Verlaine,11.9,0.3,89.119170984455958549000,0.000000000000000000000,45.077720207253886010000,98.9,34.0,HORS EP,HAUTS-DE-FRANCE
0622907Y,Collège de la Morinie,10.0,0.4,77.647058823529411765000,0.000000000000000000000,50.588235294117647059000,75.9,26.0,REP+,HAUTS-DE-FRANCE
0620180J,Collège Léon Blum,9.2,-0.6,87.142857142857142857000,13.571428571428571429000,52.142857142857142857000,83.6,25.7,REP,HAUTS-DE-FRANCE
0770019C,Collège Robert Doisneau,10.2,0.1,79.545454545454545455000,11.931818181818181818000,52.272727272727272727000,85.1,29.0,REP,ILE-DE-FRANCE
0771337K,Collège Elsa Triolet,9.8,0.5,100.000000000000000000000,0.000000000000000000000,56.053811659192825112000,84.2,28.8,REP,ILE-DE-FRANCE
0771567K,Collège Paul Eluard,10.7,-0.3,84.331797235023041475000,9.677419354838709677000,52.073732718894009217000,97.1,31.0,REP,ILE-DE-FRANCE
0771621U,Collège Honoré de Balzac,10.5,0.3,100.000000000000000000000,0.000000000000000000000,58.426966292134831461000,92.7,29.5,REP,ILE-DE-FRANCE
0931184G,Collège Jean Moulin,9.1,0.1,91.620111731843575419000,0.000000000000000000000,48.044692737430167598000,78.9,22.0,REP+,ILE-DE-FRANCE
0931186J,Collège Denis Diderot,9.1,0.5,100.000000000000000000000,0.000000000000000000000,47.500000000000000000000,85.3,27.2,REP,ILE-DE-FRANCE
0932272P,Collège Rosa Luxembourg,10.3,1.1,89.393939393939393939000,0.000000000000000000000,50.757575757575757576000,77.8,25.0,REP+,ILE-DE-FRANCE
0931005M,Collège Pierre Curie,8.9,-0.6,99.386503067484662577000,0.000000000000000000000,45.398773006134969325000,83.6,28.5,HORS EP,ILE-DE-FRANCE
0931612X,Collège Jean Zay,7.7,-1.1,89.629629629629629630000,0.000000000000000000000,59.259259259259259259000,75.9,19.8,REP+,ILE-DE-FRANCE
0931428X,Collège Jean Vigo,9.7,0.7,100.000000000000000000000,6.285714285714285714000,45.714285714285714286000,74.6,22.8,REP+,ILE-DE-FRANCE
0931219V,Collège Jean-Jacques Rousseau,11.0,0.5,100.000000000000000000000,10.852713178294573643000,53.488372093023255814000,94.9,36.7,HORS EP,ILE-DE-FRANCE
0931213N,Collège Colonel Fabien,9.3,0.1,100.000000000000000000000,0.000000000000000000000,47.058823529411764706000,90.7,34.1,REP,ILE-DE-FRANCE
0932579Y,Collège Césaria Evora,7.6,-1.0,100.000000000000000000000,0.000000000000000000000,40.000000000000000000000,92.2,33.2,REP,ILE-DE-FRANCE
0932333F,Collège François Mitterrand,12.3,0.7,98.425196850393700787000,0.000000000000000000000,44.094488188976377953000,105.7,37.5,HORS EP,ILE-DE-FRANCE
0931224A,Collège Pablo Neruda,9.5,1.0,100.000000000000000000000,12.280701754385964912000,50.877192982456140351000,80.2,23.0,REP,ILE-DE-FRANCE
0931222Y,Collège Pierre-André Houël,9.6,-0.2,96.703296703296703297000,0.000000000000000000000,49.450549450549450549000,93.5,28.8,REP,ILE-DE-FRANCE
0930865K,Collège Jean Lurçat,8.2,-0.6,97.777777777777777778000,0.000000000000000000000,57.777777777777777778000,75.2,22.7,REP+,ILE-DE-FRANCE
0931229F,Collège Fabien,9.7,0.8,93.063583815028901734000,0.000000000000000000000,52.023121387283236994000,82.8,23.9,REP,ILE-DE-FRANCE
0931230G,Collège Elsa Triolet,9.5,1.1,100.000000000000000000000,0.000000000000000000000,47.863247863247863248000,81.9,26.4,REP,ILE-DE-FRANCE
0932261C,Collège Joséphine Baker,9.7,0.1,97.580645161290322581000,0.000000000000000000000,45.161290322580645161000,84.5,29.7,REP,ILE-DE-FRANCE
0931149U,Collège Pierre Ronsard,9.4,-0.5,98.617511520737327189000,0.000000000000000000000,49.308755760368663594000,92.6,30.4,REP,ILE-DE-FRANCE
0932038K,Collège Françoise Dolto,10.0,0.0,100.000000000000000000000,0.000000000000000000000,49.056603773584905660000,91.3,25.8,HORS EP,ILE-DE-FRANCE
0941022A,Collège Léon Blum,10.1,-0.4,90.625000000000000000000,11.250000000000000000000,47.500000000000000000000,102.4,34.2,REP,ILE-DE-FRANCE
0941971G,Collège Dulcie September,11.1,0.3,89.617486338797814208000,0.000000000000000000000,38.797814207650273224000,99.8,34.2,HORS EP,ILE-DE-FRANCE
0941015T,Collège Willy Ronis,10.8,0.9,91.573033707865168539000,0.000000000000000000000,48.314606741573033708000,91.4,31.3,REP,ILE-DE-FRANCE
0940006W,Collège Albert Schweitzer,10.1,0.6,87.425149700598802395000,0.000000000000000000000,45.508982035928143713000,88.3,25.4,REP,ILE-DE-FRANCE
0940100Y,Collège Plaisance,11.4,0.2,100.000000000000000000000,0.000000000000000000000,35.922330097087378641000,103.3,34.8,HORS EP,ILE-DE-FRANCE
0941025D,Collège Georges Politzer,9.0,-0.4,88.321167883211678832000,9.489051094890510949000,42.335766423357664234000,84.7,29.2,REP,ILE-DE-FRANCE
0941024C,Collège Jules Ferry,9.7,0.5,100.000000000000000000000,0.000000000000000000000,33.928571428571428571000,95.7,33.0,REP,ILE-DE-FRANCE
0941052H,Collège Fernande Flagon,8.1,-0.9,100.000000000000000000000,0.000000000000000000000,55.652173913043478261000,91.2,27.6,REP,ILE-DE-FRANCE
0940749D,Collège Roland Garros,9.2,0.0,97.986577181208053691000,0.000000000000000000000,53.020134228187919463000,75.2,20.9,REP,ILE-DE-FRANCE
0940792A,Collège Jules Ferry,11.0,2.3,97.520661157024793388000,0.000000000000000000000,50.413223140495867769000,79.7,23.2,REP+,ILE-DE-FRANCE
0941033M,Collège Jean Perrin,9.4,0.6,85.321100917431192661000,0.000000000000000000000,42.201834862385321101000,86.6,23.8,REP,ILE-DE-FRANCE
0941224V,Collège François Rabelais,8.8,0.0,87.401574803149606299000,14.173228346456692913000,45.669291338582677165000,80.4,25.7,REP,ILE-DE-FRANCE
0752536Z,Collège Voltaire,12.1,0.1,100.000000000000000000000,0.000000000000000000000,37.614678899082568807000,124.3,40.7,HORS EP,ILE-DE-FRANCE
0750429J,Collège Roland Dorgelès,11.7,-0.2,99.065420560747663551000,0.000000000000000000000,40.186915887850467290000,125.0,40.7,HORS EP,ILE-DE-FRANCE
0752196E,Collège Marx Dormoy,9.2,-0.6,88.073394495412844037000,0.000000000000000000000,52.293577981651376147000,88.3,34.0,REP,ILE-DE-FRANCE
0751706X,Collège Charles Péguy,11.5,0.0,96.190476190476190476000,0.000000000000000000000,50.476190476190476190000,111.9,43.9,HORS EP,ILE-DE-FRANCE
0753046D,Collège Flora Tristan,10.1,-1.0,100.000000000000000000000,0.000000000000000000000,52.991452991452991453000,102.7,39.2,REP,ILE-DE-FRANCE
0911027X,Collège Michel-Richard Delalande,7.7,-1.5,91.919191919191919192000,0.000000000000000000000,46.464646464646464646000,84.1,24.8,REP,ILE-DE-FRANCE
0911570M,Collège Sédar Senghor,7.5,-1.4,89.333333333333333333000,0.000000000000000000000,49.333333333333333333000,73.9,23.0,REP+,ILE-DE-FRANCE
0911402E,Collège de Guinette,9.9,0.0,87.368421052631578947000,0.000000000000000000000,44.210526315789473684000,83.9,25.6,REP,ILE-DE-FRANCE
0910021D,Collège Le Village,9.4,-0.6,93.010752688172043011000,0.000000000000000000000,49.462365591397849462000,93.8,28.9,HORS EP,ILE-DE-FRANCE
0911036G,Collège Jean Vilar,8.4,0.6,87.323943661971830986000,0.000000000000000000000,50.704225352112676056000,74.0,19.9,REP+,ILE-DE-FRANCE
0910859P,Collège Gérard Philipe,9.8,-0.7,89.839572192513368984000,4.278074866310160428000,57.219251336898395722000,99.4,36.8,HORS EP,ILE-DE-FRANCE
0921631Y,Collège Henri Barbusse,9.4,-0.7,100.000000000000000000000,0.000000000000000000000,48.780487804878048780000,91.0,31.0,REP,ILE-DE-FRANCE
0921242A,Collège Evariste Galois,12.5,-0.9,91.794871794871794872000,14.871794871794871795000,40.000000000000000000000,123.3,41.3,HORS EP,ILE-DE-FRANCE
0921180H,Collège Thomas Masaryk,9.1,-0.3,100.000000000000000000000,0.000000000000000000000,47.916666666666666667000,86.3,29.4,REP,ILE-DE-FRANCE
0921160L,Collège Jean-Baptiste Clément,9.9,0.5,100.000000000000000000000,0.000000000000000000000,45.810055865921787709000,87.2,33.1,REP,ILE-DE-FRANCE
0951697D,Collège Le Moulin à Vent,8.3,-1.6,90.049751243781094527000,0.000000000000000000000,42.786069651741293532000,93.0,30.3,REP,ILE-DE-FRANCE
0950893E,Collège André Chénier,9.3,-0.4,96.987951807228915663000,0.000000000000000000000,50.000000000000000000000,100.9,30.6,HORS EP,ILE-DE-FRANCE
0951672B,Collège Léonard de Vinci,9.5,-0.5,99.122807017543859649000,0.000000000000000000000,47.368421052631578947000,101.1,34.3,HORS EP,ILE-DE-FRANCE
0950039B,Collège Le Parc,9.0,-0.5,100.000000000000000000000,0.000000000000000000000,50.427350427350427350000,89.2,27.5,REP,ILE-DE-FRANCE
0950723V,Collège Jean Lurçat,8.4,0.2,98.557692307692307692000,0.000000000000000000000,52.403846153846153846000,78.7,18.4,REP+,ILE-DE-FRANCE
0781986K,Collège Magellan,9.0,-0.7,100.000000000000000000000,0.000000000000000000000,56.578947368421052632000,88.2,31.4,REP,ILE-DE-FRANCE
0780116C,Collège Les Plaisances,8.5,-0.7,98.979591836734693878000,0.000000000000000000000,51.530612244897959184000,87.5,27.8,REP,ILE-DE-FRANCE
0780264N,Collège Les Grands Champs,9.6,-0.4,88.321167883211678832000,0.000000000000000000000,55.474452554744525547000,81.9,27.5,REP+,ILE-DE-FRANCE
9740599H,Collège Joseph Bédier,10.1,0.4,97.752808988764044944000,0.000000000000000000000,52.808988764044943820000,71.7,26.7,REP,LA-REUNION
9741386N,Collège Chemin Morin,9.5,0.4,98.598130841121495327000,0.000000000000000000000,50.934579439252336449000,76.8,25.2,REP,LA-REUNION
9740572D,Collège Les Deux Canons,9.9,0.9,87.044534412955465587000,9.716599190283400810000,40.890688259109311741000,77.9,26.6,REP+,LA-REUNION
9740618D,Collège Boris GAMALEYA Les Alizés,9.3,-0.3,89.221556886227544910000,5.988023952095808383000,46.706586826347305389000,77.6,23.9,REP,LA-REUNION
9740734E,Collège François Mahé de la Bourdonnais,10.3,0.5,82.242990654205607477000,0.000000000000000000000,42.990654205607476636000,72.6,20.8,REP+,LA-REUNION
9740044E,Collège Thérésien Cadet,10.2,0.5,97.115384615384615385000,0.000000000000000000000,51.923076923076923077000,79.9,28.7,REP,LA-REUNION
9741047V,Collège la Marine,12.9,1.5,98.125000000000000000000,0.000000000000000000000,56.250000000000000000000,83.1,30.7,REP,LA-REUNION
9740093H,Collège Jules Solesse,12.4,1.1,84.037558685446009390000,4.694835680751173709000,46.478873239436619718000,94.5,36.4,HORS EP,LA-REUNION
9741190A,Collège de Plateau Caillou,10.0,0.8,98.181818181818181818000,0.000000000000000000000,49.696969696969696970000,82.5,31.3,REP,LA-REUNION
9720052Z,Collège Julia Nicolas,6.5,-1.9,88.709677419354838710000,0.000000000000000000000,48.387096774193548387000,77.5,23.7,HORS EP,MARTINIQUE
